,fluxes
MLDEP2ppNo1,0.0
arm_MLTGY2pp,0.0
MLTGY2ppNo1,0.0
MLTGY2ppNo2,0.0
MLTGY2ppNo3,0.0
MLTGY2ppNo4,0.0
MLTGY2ppNo5,0.0
MLTGY2ppNo6,0.0
MLTGY2ppNo7,0.0
MLTGY2ppNo8,0.0
arm_MLTGY4pp,0.0
MLTGY4ppNo1,0.0
MLTGY4ppNo2,0.0
MLTGY4ppNo3,0.0
MLTGY4ppNo4,0.0
MLTGY4ppNo5,0.0
MLTGY4ppNo6,0.0
MLTGY4ppNo7,0.0
MLTGY4ppNo8,0.0
EAR60xNo1,0.0
EAR80xNo1,0.0
PE181abcppNo1,-8.945652760726093e-34
NTP11No1,0.0
arm_3OAS180,0.0
3OAS180No1,0.0
3OAS180No2,0.0
arm_3HAD180,0.0
3HAD180No1,0.0
3HAD180No2,0.0
CDAPPA120No1,0.0
PSSA120No1,0.0
PSD120No1,0.0
PAPA120No1,0.0
arm_MDDEP1pp,0.0
MDDEP1ppNo1,0.0
MDDEP1ppNo2,0.0
MDDEP1ppNo3,0.0
MDDEP1ppNo4,0.0
MDDEP1ppNo5,0.0
MDDEP1ppNo6,0.0
MDDEP1ppNo7,0.0
arm_MDDEP2pp,0.0
MDDEP2ppNo1,0.0
MDDEP2ppNo2,0.0
MDDEP2ppNo3,0.0
MDDEP2ppNo4,0.0
MDDEP2ppNo5,0.0
MDDEP2ppNo6,0.0
MDDEP2ppNo7,0.0
PSD181No1,-8.945652760726092e-34
DAGK180No1,0.0
DAGK181No1,0.0
PLIPA2E120ppNo1,0.0
PLIPA2G141ppNo1,0.0
PLIPA2G161ppNo1,0.0
LPLIPAL1A120ppNo1,0.0
LPLIPAL1A140ppNo1,0.0
LPLIPAL1A181ppNo1,8.945652760726097e-34
LPLIPAL1E120ppNo1,0.0
3OAR180No1,0.0
G3PAT120No1,0.0
PGSA120No1,0.0
TDSR2No1,0.0
NADHPONo1,0.0
ACOAD7fNo1,0.0
ACOAD8fNo1,0.0
ACOAD5fNo1,0.0
ACOAD3fNo1,0.0
ACOAD2fNo1,0.0
ACOAD4fNo1,0.0
ACOAD6fNo1,0.0
NADH16ppNo1,37.997037413840836
NADH18ppNo1,0.0
CTBTCAL2No1,0.0
arm_BGLA1,0.0
BGLA1No1,0.0
BGLA1No2,0.0
BGLA1No3,0.0
GDPMNPNo1,0.0
AMMQLT8No1,0.0
FA120ACPHiNo1,0.0
FA80ACPHiNo1,0.0
FA140ACPHiNo1,0.0
FA100ACPHiNo1,0.0
CRNDCAL2No1,0.0
CRNCAL2No1,0.0
FRULYSENo1,0.0
OXCDCNo1,0.0
LPLIPAL2A140No1,0.0
LPLIPAL2A160No1,0.0
LPLIPAL2A161No1,0.0
LPLIPAL2A180No1,0.0
LPLIPAL2A181No1,0.0
UM3PLNo1,0.0
UM4PLNo1,0.0
arm_2MAHMP,0.0
2MAHMPNo1,0.0
2MAHMPNo2,0.0
PLIPA1A120ppNo1,0.0
PLIPA1A140ppNo1,0.0
PLIPA1A141ppNo1,0.0
PLIPA1A160ppNo1,0.0
PLIPA1A161ppNo1,0.0
PLIPA1A180ppNo1,0.0
LPLIPAL2A120No1,0.0
KDUINo1,0.0
NADH17ppNo1,0.0
FA161ACPHiNo1,0.0
FA141ACPHiNo1,0.0
FA160ACPHiNo1,0.0
DTARTDNo1,0.0
PLIPA2E161ppNo1,0.0
PLIPA2E180ppNo1,0.0
PLIPA2G120ppNo1,0.0
PLIPA2G180ppNo1,0.0
LPLIPAL1A161ppNo1,0.0
LPLIPAL1A160ppNo1,0.0
GALCTLONo1,0.0
arm_THRA,0.0
THRANo1,0.0
THRANo2,0.0
arm_XYLK2,0.0
XYLK2No1,0.0
XYLK2No2,0.0
GLDBRAN2No1,0.0
arm_POR5,0.09537784281842376
POR5No1,0.09537784281842375
POR5No2,0.0
arm_HACD8,0.0
HACD8No1,0.0
HACD8No2,0.0
CTECOAI8No1,1.6679306354737336e-17
CTECOAI6No1,0.0
MALCOAMTNo1,1.753994626792747e-06
OGMEACPSNo1,1.7539946267927473e-06
OGMEACPRNo1,1.7539946267927473e-06
OPMEACPSNo1,1.7539946267927475e-06
LIPAabctexNo1,0.0
arm_DGUNC,0.0
DGUNCNo1,0.0
DGUNCNo2,0.0
DGUNCNo3,0.0
DGUNCNo4,0.0
DGUNCNo5,0.0
arm_CDGUNPD,0.0
CDGUNPDNo1,0.0
CDGUNPDNo2,0.0
CDGUNPDNo3,0.0
CDGUNPDNo4,0.0
CDGUNPDNo5,0.0
LDGUNPDNo1,0.0
MPTATNo1,0.0
MOADSUxNo1,0.0
REPHACCOAINo1,0.0
ACPPAT141No1,0.0
ACPPAT161No1,0.0
ACPPAT180No1,0.0
APG3PAT160No1,0.0
APG3PAT161No1,0.0
APG3PAT180No1,0.0
ICYSDSNo1,0.0011550054617430244
BMOCOSNo1,0.0
BWCOSNo1,0.0
arm_BWCOGDS1,0.0
BWCOGDS1No1,0.0
BWCOGDS1No2,0.0
arm_BWCOGDS2,0.0
BWCOGDS2No1,0.0
BWCOGDS2No2,0.0
DHNPTENo1,0.0
DHMPTRNo1,0.0
I2FE2SSNo1,0.00025082123163136294
I2FE2SS2No1,0.00022801930148305726
S2FE2SS2No1,0.0
BTS5No1,1.7539946267927477e-06
3AMACHYDNo1,0.0
CCGSNo1,0.0
CDGRNo1,0.0
arm_MSAR,0.0
MSARNo1,0.0
MSARNo2,0.0
ACPPAT120No1,0.0
CPH4SNo1,0.0
SHCHCS3No1,0.0
URACPAHNo1,0.0
POAACRNo1,0.0
ACPPAT160No1,0.0
ACPPAT181No1,0.0
APH141No1,0.0
APH161No1,0.0
APH180No1,0.0
APH181No1,0.0
GTHPiNo1,0.0
SEPHCHCSNo1,0.0
DHNCOASNo1,0.0
DHNCOATNo1,0.0
I2FE2SRNo1,1.7539946267927481e-06
TYRLNo1,0.00019557040088739137
THZPSN3No1,0.00019557040088739137
APG3PAT120No1,0.0
APH120No1,0.0
MOCDSNo1,0.0
FORCTNo1,0.0
PACCOAENo1,0.0
OXDHCOATNo1,0.0
HADPCOADH3No1,0.0
O16A4COLIPAabctexNo1,0.0
COLIPAabctexNo1,0.0
ENLIPAabctexNo1,0.0
PYROXNo1,0.0
arm_BMOGDS1,0.0
BMOGDS1No1,0.0
BMOGDS1No2,0.0
MPTSNo1,0.0
MOCOSNo1,0.0
arm_BMOGDS2,0.0
BMOGDS2No1,0.0
BMOGDS2No2,0.0
S2FE2SRNo1,0.0
arm_ACACT8r,1.546679068124133e-17
ACACT8rNo1,2.220412301955137e-17
ACACT8rNo2,0.0
CTECOAI7No1,0.0
CLIPAabctexNo1,0.0
K2L4AabctexNo1,0.017062859729439852
arm_FDH4pp,-1.248945203876749e-17
FDH4ppNo1,0.0
FDH4ppNo2,0.0
arm_FDH5pp,0.0
FDH5ppNo1,0.0
FDH5ppNo2,0.0
ACPPAT140No1,0.0
APG3PAT140No1,0.0
APG3PAT141No1,0.0
APG3PAT181No1,0.0
APH140No1,0.0
APH160No1,0.0
OPMEACPDNo1,1.7539946267927475e-06
EPMEACPRNo1,1.7539946267927475e-06
AOXSr2No1,1.7539946267927477e-06
SCYSDSNo1,0.0
S2FE2SSNo1,0.0
SELRNo1,0.0
OGMEACPDNo1,1.7539946267927475e-06
EGMEACPRNo1,1.7539946267927475e-06
OPMEACPRNo1,1.7539946267927475e-06
PMEACPENo1,1.7539946267927475e-06
arm_MECDPDH5,0.002095146581703971
MECDPDH5No1,0.0
MECDPDH5No2,0.002095146581703971
arm_RNTR1c2,0.02294751170232952
RNTR1c2No1,0.0
RNTR1c2No2,0.0
RNTR1c2No3,0.022947511702329518
RNTR1c2No4,0.0
arm_RNTR2c2,0.046641348118360446
RNTR2c2No1,0.0
RNTR2c2No2,0.046641348118360446
RNTR2c2No3,0.0
RNTR2c2No4,0.0
arm_RNTR3c2,0.023693836416029835
RNTR3c2No1,0.0
RNTR3c2No2,0.0
RNTR3c2No3,0.02369383641602983
RNTR3c2No4,0.0
arm_RNTR4c2,0.0
RNTR4c2No1,0.0
RNTR4c2No2,0.0
RNTR4c2No3,0.0
RNTR4c2No4,0.0
arm_FLDR2,0.0
FLDR2No1,0.0
FLDR2No2,0.0
OXCOAHDHNo1,0.0
DHACOAHNo1,0.0
THFATNo1,0.0
FOMETRiNo1,0.0
GDPTPDPNo1,0.0
COLIPAKppNo1,0.0
MPTSSNo1,0.0
CPMPSNo1,0.0
LIPOCTNo1,0.0
LIPOSNo1,0.0
OCTNLLNo1,0.0
LIPATPTNo1,0.0
LIPAMPLNo1,0.0
ALDD19xrNo1,0.0
MMMNo1,0.0
arm_MOGDS,0.0
MOGDSNo1,0.0
MOGDSNo2,0.0
WCOSNo1,0.0
VPAMTrNo1,0.0
ACOLIPAabctexNo1,0.0
ECA4COLIPAabctexNo1,0.0
COLIPAPabctexNo1,0.0
3OXCOATNo1,0.0
2DGULRGxNo1,0.0
2DGULRGyNo1,0.0
AP4ASNo1,0.0
arm_ARBTptspp,0.0
ARBTptsppNo1,0.0
ARBTptsppNo2,0.0
13PPDH2No1,0.0
APCSNo1,0.0
CHTBSptsppNo1,0.0
GHBDHxNo1,0.0
APPLDHrNo1,0.0
G2PPNo1,0.0
DHNPA2rNo1,0.0005867112026620015
GLYC2PabcppNo1,0.0
SHGONo1,0.0
NADHXDNo1,0.0
NADPHHRNo1,0.0
NADPHHSNo1,0.0
NADHHSNo1,0.0
NADHXENo1,0.0
arm_SELabcpp,0.0
SELabcppNo1,0.0
SELabcppNo2,0.0
PYK2No1,0.0
PYK3No1,0.0
PYK4No1,0.0
NADPHXDNo1,0.0
NADHHRNo1,0.0
NADPHXENo1,0.0
DHBSZ3FEabcppNo1,0.0
FE3DHBZS3RNo1,0.0
arm_DXYLTD,0.0
DXYLTDNo1,0.0
DXYLTDNo2,0.0
arm_2DDARAA,0.0
2DDARAANo1,0.0
2DDARAANo2,0.0
2DGLCptsppNo1,0.0
arm_GNP,0.0
GNPNo1,0.0
GNPNo2,0.0
ALLTAMH2No1,0.0
UGCIAMHNo1,0.0
METGLCURNo1,0.0
ACOAD1frNo1,0.3121058038915012
FEENTERR4No1,0.0
ALR2xNo1,0.0
OMPHHXyNo1,0.0
SQVOSINo1,0.0
6D6SPANo1,0.0
AI2KNo1,0.00039289479640157573
ACOXTNo1,0.0
arm_2HESR,0.0
2HESRNo1,0.0
2HESRNo2,0.0
CHOLIDNo1,0.0
4ABZGLUHNo1,0.0
PHDANo1,0.0
TEO2MNo1,0.0
PACOATNo1,0.0
DHPTDNRNo1,0.0
DHPTDNRNNo1,0.0
PCNONo1,0.0
HPACOATNo1,0.0
PUACGAMtrNo1,0.0
DC6PDANo1,0.0
5DGLCNRNo1,0.0
arm_5DKGR,0.0
5DKGRNo1,0.0
5DKGRNo2,0.0
PYK6No1,0.022947511702329514
AI2abcppNo1,0.0
PAI2INo1,0.0003928947964015758
CURRNo1,0.0
LKDRANo1,0.0
METNANo1,0.0
XYHDLNo1,0.0
arm_E4PP,0.0
E4PPNo1,0.0
E4PPNo2,0.0
E4PPNo3,0.0
E4PPNo4,0.0
E4PPNo5,0.0
PUACGAMSNo1,0.0
RU5PPNo1,0.0
6D6SFKNo1,0.0
3SLARNo1,0.0
ARHGDxNo1,0.0
CPLNo1,0.0
HPYRPNo1,0.0
PSURIKNo1,0.0
QUINDHyiNo1,0.0
PNSPANo1,0.0
4HTHRKNo1,0.0005867112026620017
PETNT181ppNo1,0.0
ARMEPNSNo1,0.0
RPNTPHNo1,0.0
PRCPDNo1,0.0
UDPGPTNo1,0.0
MEPNabcppNo1,0.0
OMMBLHXyNo1,0.0
OPHHXyNo1,0.0
PROD3No1,0.0
arm_F1PP,0.0
F1PPNo1,0.0
F1PPNo2,0.0
F1PPNo3,0.0
F1PPNo4,0.0
ACP1pNo1,0.0
3HPADHiNo1,0.0
MC6PHNo1,0.0
arm_SLNTabcpp,0.0
SLNTabcppNo1,0.0
SLNTabcppNo2,0.0
CYSTANo1,0.0
FE3DCITR5No1,0.0
4HTHRANo1,0.0
GAPPNo1,0.0
PAI2TNo1,0.0003928947964015756
DHCURRNo1,0.0
RHMNDNo1,0.0
3HBZCTNo1,0.0
CXSAMSNo1,0.0
ACOAD1fNo1,0.0
AMPNTATNo1,0.0
SQGHNo1,0.0
QUINDHNo1,0.0
LCARSyiNo1,0.0
GTHOr_REVNo1,0.0
SHK3Dr_REVNo1,0.0
MAN6PI_REVNo1,0.0
TMDPP_REVNo1,0.0
arm_HCO3E_REV,0.0
HCO3E_REVNo1,0.0
HCO3E_REVNo2,0.0
IMPC_REVNo1,0.4757991064315492
arm_ECOAH4_REV,0.0
ECOAH4_REVNo1,0.0
ECOAH4_REVNo2,0.0
arm_NDPK5_REV,0.022947511702330586
NDPK5_REVNo1,0.0
NDPK5_REVNo2,0.022947511702330566
DHORTS_REVNo1,0.2901063262849535
ICDHyr_REVNo1,0.0
arm_ACALD_REV,-9.282481377106671e-17
ACALD_REVNo1,-9.282481377106671e-17
ACALD_REVNo2,0.0
arm_ALAR_REV,0.0
ALAR_REVNo1,0.0
ALAR_REVNo2,0.0
arm_ALATA_L_REV,0.0
ALATA_L_REVNo1,0.0
ALATA_L_REVNo2,0.0
PPM_REVNo1,2.30139003989534
arm_ASPTA_REV,2.5676929051000874
ASPTA_REVNo1,0.0
ASPTA_REVNo2,2.567692905100087
arm_A5PISO_REV,0.0
A5PISO_REVNo1,0.0
A5PISO_REVNo2,0.0
IPPMIb_REVNo1,0.39511447660178184
PSCVT_REVNo1,0.0
arm_ECOAH6_REV,0.0
ECOAH6_REVNo1,0.0
ECOAH6_REVNo2,0.0
ENO_REVNo1,0.0
arm_FBA_REV,0.0
FBA_REVNo1,0.0
FBA_REVNo2,0.0
PGI_REVNo1,0.0
PGK_REVNo1,17.105432825496173
RPE_REVNo1,0.0
arm_TALA_REV,0.0
TALA_REVNo1,0.0
TALA_REVNo2,0.0
arm_TKT1_REV,0.0
TKT1_REVNo1,0.0
TKT1_REVNo2,0.0
arm_ALCD2x_REV,0.0
ALCD2x_REVNo1,0.0
ALCD2x_REVNo2,0.0
RMI_REVNo1,0.0
arm_NDPK6_REV,0.0
NDPK6_REVNo1,0.0
NDPK6_REVNo2,0.0
arm_NDPK8_REV,0.0
NDPK8_REVNo1,0.0
NDPK8_REVNo2,0.0
PYNP2r_REVNo1,0.0
arm_DURIPP_REV,0.022947511702329518
DURIPP_REVNo1,0.0
DURIPP_REVNo2,0.022947511702329518
TRPAS2_REVNo1,0.049851158285390086
ILETA_REVNo1,0.25479315246373513
VALTA_REVNo1,0.8813875619472361
ORPT_REVNo1,0.29010632628495336
arm_PTAr_REV,0.5105755578969813
PTAr_REVNo1,0.0
PTAr_REVNo2,0.5105755578969813
arm_ACKr_REV,0.0
ACKr_REVNo1,0.0
ACKr_REVNo2,0.0
ACKr_REVNo3,0.0
AIRC3_REVNo1,0.39271413495500357
ADSL2r_REVNo1,0.0
arm_PUNP5_REV,0.0
PUNP5_REVNo1,0.0
PUNP5_REVNo2,0.0
arm_PUNP6_REV,0.0
PUNP6_REVNo1,0.0
PUNP6_REVNo2,0.0
PUNP7_REVNo1,0.0
PUNP1_REVNo1,0.0005902191919157597
PUNP2_REVNo1,0.0
arm_PUNP3_REV,0.022947511702330524
PUNP3_REVNo1,0.022947511702330507
PUNP3_REVNo2,0.0
LYSAM_REVNo1,0.0
IPPMIa_REVNo1,0.3951144766017818
MDH_REVNo1,0.0
arm_FUM_REV,0.0
FUM_REVNo1,0.0
FUM_REVNo2,0.0
FUM_REVNo3,0.0
OHPBAT_REVNo1,0.00039114080177461024
AGPR_REVNo1,0.25940878932414024
G1SAT_REVNo1,0.0
GUI1_REVNo1,0.0
PGAMT_REVNo1,0.0828657221481966
GLUR_REVNo1,0.024370001344658446
UAG2E_REVNo1,0.0
arm_HACD5_REV,0.0
HACD5_REVNo1,0.0
HACD5_REVNo2,0.0
GHMT2r_REVNo1,0.0
ADK4_REVNo1,0.0
KARA1_REVNo1,0.7668175099224473
KARA2_REVNo1,0.0
ICHORS_copy2_REVNo1,0.0
DHBD_REVNo1,0.0
arm_RBP4E_REV,0.0
RBP4E_REVNo1,0.0
RBP4E_REVNo2,0.0
RBP4E_REVNo3,0.0
arm_HACD6_REV,0.0
HACD6_REVNo1,0.0
HACD6_REVNo2,0.0
arm_ECOAH1_REV,0.0
ECOAH1_REVNo1,0.0
ECOAH1_REVNo2,0.0
arm_ECOAH2_REV,0.0
ECOAH2_REVNo1,0.0
ECOAH2_REVNo2,0.0
arm_ECOAH3_REV,0.0
ECOAH3_REVNo1,0.0
ECOAH3_REVNo2,0.0
UGLT_REVNo1,0.0
XYLI2_REVNo1,0.0
PMANM_REVNo1,0.0
UDPG4E_REVNo1,0.0
XYLI1_REVNo1,0.0
LCARS_REVNo1,0.0
arm_ALCD19_REV,0.0
ALCD19_REVNo1,0.0
ALCD19_REVNo2,0.0
RMPA_REVNo1,0.0
SBTPD_REVNo1,0.0
GLTPD_REVNo1,0.0
arm_TGBPA_REV,0.0
TGBPA_REVNo1,0.0
TGBPA_REVNo2,0.0
MANAO_REVNo1,0.0
TAGURr_REVNo1,0.0
arm_HACD4_REV,0.0
HACD4_REVNo1,0.0
HACD4_REVNo2,0.0
arm_HACD7_REV,0.0
HACD7_REVNo1,0.0
HACD7_REVNo2,0.0
ADK1_REVNo1,0.0
SERASr_REVNo1,0.0
MLTP2_REVNo1,0.0
CYTK1_REVNo1,0.0
CYTK2_REVNo1,0.0
GK1_REVNo1,0.0
arm_HACD1_REV,0.0
HACD1_REVNo1,0.0
HACD1_REVNo2,0.0
arm_HACD2_REV,0.0
HACD2_REVNo1,0.0
HACD2_REVNo2,0.0
arm_NDPK7_REV,0.0
NDPK7_REVNo1,0.0
NDPK7_REVNo2,0.0
GLYAT_REVNo1,0.0
CRNBTCT_REVNo1,0.0
CRNCBCT_REVNo1,0.0
CRNCDH_REVNo1,0.0
arm_NDPK2_REV,0.0
NDPK2_REVNo1,0.0
NDPK2_REVNo2,0.0
arm_NDPK3_REV,0.0
NDPK3_REVNo1,0.0
NDPK3_REVNo2,0.0
arm_NDPK4_REV,0.0
NDPK4_REVNo1,0.0
NDPK4_REVNo2,0.0
DGK1_REVNo1,0.02294751170233056
DTMPK_REVNo1,0.0
arm_NDPK1_REV,0.0
NDPK1_REVNo1,0.0
NDPK1_REVNo2,0.0
arm_PGMT_REV,0.0
PGMT_REVNo1,0.0
PGMT_REVNo2,0.0
PGMT_REVNo3,0.0
arm_UMPK_REV,0.0
UMPK_REVNo1,0.0
UMPK_REVNo2,0.0
DDPGALA_REVNo1,0.0
arm_F6PA_REV,0.0
F6PA_REVNo1,0.0
F6PA_REVNo2,0.0
IDOND_REVNo1,0.0
MCOATA_REVNo1,0.0
DAPE_REVNo1,0.0
arm_SDPTA_REV,0.3253212764070715
SDPTA_REVNo1,0.0
SDPTA_REVNo2,0.32532127640707154
SDPTA_REVNo3,0.0
SDPTA_REVNo4,0.0
SDPTA_REVNo5,0.0
ARAI_REVNo1,0.0
M1PD_REVNo1,0.0
G3PD2_REVNo1,0.12192718248687107
FCI_REVNo1,0.0
arm_FCLPA_REV,0.0
FCLPA_REVNo1,0.0
FCLPA_REVNo2,0.0
UAGAAT_REVNo1,0.0
PRPPS_REVNo1,1.4828498594207256
PRMICI_REVNo1,0.0
SERAT_REVNo1,0.0
arm_ASPK_REV,0.0
ASPK_REVNo1,0.0
ASPK_REVNo2,0.0
ASPK_REVNo3,0.0
ASAD_REVNo1,0.937576779816542
CBMKr_REVNo1,0.0
AMANAPEr_REVNo1,0.0
NNATr_REVNo1,0.0
GAPD_REVNo1,0.0
ARGSL_REVNo1,0.0
ACOATA_REVNo1,0.0
MLTP3_REVNo1,0.0
arm_OCBT_REV,0.0
OCBT_REVNo1,0.0
OCBT_REVNo2,0.0
GARFT_REVNo1,0.0
arm_PHETA1_REV,0.16247690726637926
PHETA1_REVNo1,0.0
PHETA1_REVNo2,0.0
PHETA1_REVNo3,0.16247690726637923
MCITL2_REVNo1,0.0
arm_ACOTA_REV,0.25940878932414024
ACOTA_REVNo1,0.0
ACOTA_REVNo2,0.0
ACOTA_REVNo3,0.0
ACOTA_REVNo4,0.25940878932414024
PRAGSr_REVNo1,0.0
PPAKr_REVNo1,0.0
PPM2_REVNo1,-9.502692572336714e-18
G6PDH2r_REVNo1,0.0
FBA3_REVNo1,0.0
ADK3_REVNo1,0.0
arm_HSDy_REV,0.6122555034094705
HSDy_REVNo1,0.6122555034094704
HSDy_REVNo2,0.0
arm_ACACT7r_REV,0.0
ACACT7r_REVNo1,0.0
ACACT7r_REVNo2,0.0
arm_ACACT2r_REV,0.0
ACACT2r_REVNo1,0.0
ACACT2r_REVNo2,0.0
arm_ACACT3r_REV,0.0
ACACT3r_REVNo1,0.0
ACACT3r_REVNo2,0.0
arm_ACACT4r_REV,0.0
ACACT4r_REVNo1,0.0
ACACT4r_REVNo2,0.0
AHGDx_REVNo1,0.0
arm_TKT2_REV,0.0
TKT2_REVNo1,0.0
TKT2_REVNo2,0.0
arm_ATPS4rpp_REV,0.0
ATPS4rpp_REVNo1,0.0
ATPS4rpp_REVNo2,0.0
arm_ECOAH8_REV,1.9611110713068065e-17
ECOAH8_REVNo1,0.0
ECOAH8_REVNo2,1.9611110713068062e-17
arm_ECOAH5_REV,0.0
ECOAH5_REVNo1,0.0
ECOAH5_REVNo2,0.0
arm_TRSARr_REV,0.0
TRSARr_REVNo1,0.0
TRSARr_REVNo2,0.0
arm_ACACT5r_REV,0.0
ACACT5r_REVNo1,0.0
ACACT5r_REVNo2,0.0
MTHFC_REVNo1,0.0
MTHFD_REVNo1,0.0
arm_ACACT6r_REV,0.0
ACACT6r_REVNo1,0.0
ACACT6r_REVNo2,0.0
GGGABADr_REVNo1,0.0
MALTATr_REVNo1,0.0
ALAGLUE_REVNo1,0.0
CBLAT_REVNo1,0.0
ARABDI_REVNo1,0.0
FRULYSDG_REVNo1,0.0
ALLPI_REVNo1,0.0
ALLULPE_REVNo1,0.0
DHPTPE_REVNo1,0.0
FALDH2_REVNo1,0.0
CBIAT_REVNo1,0.0
arm_GLUDy_REV,7.499495628459053
GLUDy_REVNo1,7.24678838882253
GLUDy_REVNo2,0.252707239636523
arm_HACD3_REV,0.0
HACD3_REVNo1,0.0
HACD3_REVNo2,0.0
arm_E4PD_REV,0.0003911408017746102
E4PD_REVNo1,0.0
E4PD_REVNo2,0.0003911408017746102
DADK_REVNo1,0.0
CRNCAR_REVNo1,0.0
arm_DHFR_REV,0.0
DHFR_REVNo1,0.0
DHFR_REVNo2,0.0
arm_TYRTA_REV,0.12112999192899376
TYRTA_REVNo1,0.0
TYRTA_REVNo2,0.0
TYRTA_REVNo3,0.12112999192899376
arm_PUNP4_REV,0.0
PUNP4_REVNo1,0.0
PUNP4_REVNo2,0.0
AMAOTr_REVNo1,0.0
GLCATr_REVNo1,0.0
arm_ALAALAr_REV,0.0
ALAALAr_REVNo1,0.0
ALAALAr_REVNo2,0.0
arm_ACACT1r_REV,0.0
ACACT1r_REVNo1,0.0
ACACT1r_REVNo2,0.0
ACACT1r_REVNo3,0.0
SUCOAS_REVNo1,5.509673931576974
GALKr_REVNo1,0.0
YUMPS_REVNo1,0.0
ADSL1r_REVNo1,0.0
AICART_REVNo1,0.0
arm_PGM_REV,15.59889658413659
PGM_REVNo1,0.0
PGM_REVNo2,15.59889658413659
TPI_REVNo1,0.0
arm_RPI_REV,1.4304631326569526
RPI_REVNo1,0.0
RPI_REVNo2,1.4304631326569528
PERD_REVNo1,0.00039114080177461024
ATHRDHr_REVNo1,0.0
LSERDHr_REVNo1,0.0
DSERDHr_REVNo1,0.0
UDPKAAT_REVNo1,0.0
MLTP1_REVNo1,0.0
IPDDI_REVNo1,0.0018513413285797759
DURADx_REVNo1,0.0
arm_ECOAH7_REV,0.0
ECOAH7_REVNo1,0.0
ECOAH7_REVNo2,0.0
LDH_D_REVNo1,0.0
T2DECAI_REVNo1,0.0
arm_CLPNS180pp_REV,0.0
CLPNS180pp_REVNo1,0.0
CLPNS180pp_REVNo2,0.0
arm_CLPNS181pp_REV,0.0
CLPNS181pp_REVNo1,0.0
CLPNS181pp_REVNo2,0.0
arm_CLPNS120pp_REV,0.0
CLPNS120pp_REVNo1,0.0
CLPNS120pp_REVNo2,0.0
arm_CLPNS160pp_REV,0.0
CLPNS160pp_REVNo1,0.0
CLPNS160pp_REVNo2,0.0
arm_CLPNS161pp_REV,0.0
CLPNS161pp_REVNo1,0.0
CLPNS161pp_REVNo2,0.0
HPYRI_REVNo1,0.0
GUI2_REVNo1,0.0
3OAR120_REVNo1,0.0
arm_ACONTb_REV,0.0
ACONTb_REVNo1,0.0
ACONTb_REVNo2,0.0
MICITDr_REVNo1,0.0
arm_ACONTa_REV,0.0
ACONTa_REVNo1,0.0
ACONTa_REVNo2,0.0
3OAR140_REVNo1,0.0
3OAR160_REVNo1,0.0
arm_CLPNS140pp_REV,0.0
CLPNS140pp_REVNo1,0.0
CLPNS140pp_REVNo2,0.0
arm_CLPNS141pp_REV,0.0
CLPNS141pp_REVNo1,0.0
CLPNS141pp_REVNo2,0.0
3OAR60_REVNo1,0.0
3OAR80_REVNo1,0.0
3OAR40_REVNo1,0.0
3OAR100_REVNo1,0.0
3OAR180_REVNo1,0.0
ACOAD7f_REVNo1,0.1119294131141524
ACOAD8f_REVNo1,0.0
ACOAD5f_REVNo1,0.31210580389150144
ACOAD3f_REVNo1,0.31210580389150133
ACOAD2f_REVNo1,0.3121058038915012
ACOAD4f_REVNo1,0.31210580389150133
ACOAD6f_REVNo1,0.2438543649737422
FRULYSE_REVNo1,0.0
arm_POR5_REV,0.0
POR5_REVNo1,0.0
POR5_REVNo2,0.0
arm_HACD8_REV,1.9611110713068062e-17
HACD8_REVNo1,0.0
HACD8_REVNo2,1.961111071306806e-17
CTECOAI8_REVNo1,0.0
CTECOAI6_REVNo1,0.0
REPHACCOAI_REVNo1,0.0
DHNPTE_REVNo1,0.0
FORCT_REVNo1,0.0
HADPCOADH3_REVNo1,0.0
arm_ACACT8r_REV,0.0
ACACT8r_REVNo1,0.0
ACACT8r_REVNo2,0.0
CTECOAI7_REVNo1,0.13192495185958977
DHACOAH_REVNo1,0.0
ALDD19xr_REVNo1,0.0
VPAMTr_REVNo1,0.5102756248157999
13PPDH2_REVNo1,0.0
GHBDHx_REVNo1,0.0
APPLDHr_REVNo1,0.0
DHNPA2r_REVNo1,0.0
NADHXE_REVNo1,0.0
NADPHXE_REVNo1,0.0
arm_DXYLTD_REV,0.0
DXYLTD_REVNo1,0.0
DXYLTD_REVNo2,0.0
arm_2DDARAA_REV,0.0
2DDARAA_REVNo1,0.0
2DDARAA_REVNo2,0.0
ACOXT_REVNo1,0.0
4ABZGLUH_REVNo1,0.0
PCNO_REVNo1,0.0
arm_5DKGR_REV,0.0
5DKGR_REVNo1,0.0
5DKGR_REVNo2,0.0
LKDRA_REVNo1,0.0
METNA_REVNo1,0.0
PUACGAMS_REVNo1,0.0
ARHGDx_REVNo1,0.0
UDPGPT_REVNo1,0.0
4HTHRA_REVNo1,0.0005867112026620016
RHMND_REVNo1,0.0
prot_O32583_exchange,4.527063639741335e-06
prot_P00350_exchange,2.9604618378465214e-05
prot_P00363_exchange,0.0
prot_P00370_exchange,7.026196150266772e-08
prot_P00393_exchange,0.0
prot_P00448_exchange,0.0
prot_P00452_exchange,0.0
prot_P00490_exchange,0.0
prot_P00509_exchange,0.0
prot_P00547_exchange,7.24856645310431e-06
prot_P00550_exchange,0.0
prot_P00561_exchange,0.0
prot_P00562_exchange,7.531967202943305e-06
prot_P00634_exchange,0.0
