,fluxes
MLTGY2ppNo3,0.0
MLTGY2ppNo4,0.0
MLTGY2ppNo5,0.0
MLTGY2ppNo6,0.0
MLTGY2ppNo7,0.0
MLTGY2ppNo8,0.0
arm_MLTGY4pp,0.0
MLTGY4ppNo1,0.0
MLTGY4ppNo2,0.0
MLTGY4ppNo3,0.0
MLTGY4ppNo4,0.0
MLTGY4ppNo5,0.0
MLTGY4ppNo6,0.0
MLTGY4ppNo7,0.0
MLTGY4ppNo8,0.0
EAR60xNo1,0.0
EAR80xNo1,0.0
PE181abcppNo1,0.0
NTP11No1,0.0
arm_3OAS180,0.0
3OAS180No1,0.0
3OAS180No2,0.0
arm_3HAD180,0.0
3HAD180No1,0.0
3HAD180No2,0.0
CDAPPA120No1,0.0
PSSA120No1,0.0
PSD120No1,0.0
PAPA120No1,0.0
arm_MDDEP1pp,0.0
MDDEP1ppNo1,0.0
MDDEP1ppNo2,0.0
MDDEP1ppNo3,0.0
MDDEP1ppNo4,0.0
MDDEP1ppNo5,0.0
MDDEP1ppNo6,0.0
MDDEP1ppNo7,0.0
arm_MDDEP2pp,0.0
MDDEP2ppNo1,0.0
MDDEP2ppNo2,0.0
MDDEP2ppNo3,0.0
MDDEP2ppNo4,0.0
MDDEP2ppNo5,0.0
MDDEP2ppNo6,0.0
MDDEP2ppNo7,0.0
PSD181No1,0.0
DAGK180No1,0.0
DAGK181No1,0.0
PLIPA2E120ppNo1,0.0
PLIPA2G141ppNo1,0.0
PLIPA2G161ppNo1,0.0
LPLIPAL1A120ppNo1,0.0
LPLIPAL1A140ppNo1,0.0
LPLIPAL1A181ppNo1,0.0
LPLIPAL1E120ppNo1,0.0
3OAR180No1,0.0
G3PAT120No1,0.0
PGSA120No1,0.0
TDSR2No1,0.0
NADHPONo1,0.0
ACOAD7fNo1,0.0
ACOAD8fNo1,1000.0
ACOAD5fNo1,999.8086967358628
ACOAD3fNo1,0.0
ACOAD2fNo1,999.8086967358628
ACOAD4fNo1,999.8086967358628
ACOAD6fNo1,0.0
NADH16ppNo1,25.984843182879104
NADH18ppNo1,0.0
CTBTCAL2No1,0.0
arm_BGLA1,0.0
BGLA1No1,0.0
BGLA1No2,0.0
BGLA1No3,0.0
GDPMNPNo1,0.0
AMMQLT8No1,0.0
FA120ACPHiNo1,0.0
FA80ACPHiNo1,0.0
FA140ACPHiNo1,0.0
FA100ACPHiNo1,0.0
CRNDCAL2No1,0.0
CRNCAL2No1,0.0
FRULYSENo1,0.0
OXCDCNo1,0.0
LPLIPAL2A140No1,0.0
LPLIPAL2A160No1,0.0
LPLIPAL2A161No1,0.0
LPLIPAL2A180No1,0.0
LPLIPAL2A181No1,0.0
UM3PLNo1,0.0
UM4PLNo1,0.0
arm_2MAHMP,0.0
2MAHMPNo1,0.0
2MAHMPNo2,0.0
PLIPA1A120ppNo1,0.0
PLIPA1A140ppNo1,0.0
PLIPA1A141ppNo1,-1.6733989395661755e-08
PLIPA1A160ppNo1,0.0
PLIPA1A161ppNo1,0.0
PLIPA1A180ppNo1,0.0
LPLIPAL2A120No1,0.0
KDUINo1,0.0
NADH17ppNo1,0.0
FA161ACPHiNo1,0.0
FA141ACPHiNo1,0.0
FA160ACPHiNo1,0.0
DTARTDNo1,0.0
PLIPA2E161ppNo1,0.0
PLIPA2E180ppNo1,0.0
PLIPA2G120ppNo1,0.0
PLIPA2G180ppNo1,0.0
LPLIPAL1A161ppNo1,0.0
LPLIPAL1A160ppNo1,0.0
GALCTLONo1,0.0
arm_THRA,0.2949868361521457
THRANo1,0.2949868361521457
THRANo2,0.0
arm_XYLK2,0.0
XYLK2No1,0.0
XYLK2No2,0.0
GLDBRAN2No1,0.0
arm_POR5,0.05846124112409257
POR5No1,0.05846124112409257
POR5No2,0.0
arm_HACD8,0.0
HACD8No1,0.0
HACD8No2,0.0
CTECOAI8No1,0.0
CTECOAI6No1,0.0
MALCOAMTNo1,1.0750998321747794e-06
OGMEACPSNo1,1.0750998321747794e-06
OGMEACPRNo1,1.0750998321747794e-06
OPMEACPSNo1,1.0750998321747794e-06
LIPAabctexNo1,0.0
arm_DGUNC,0.0
DGUNCNo1,0.0
DGUNCNo2,0.0
DGUNCNo3,0.0
DGUNCNo4,0.0
DGUNCNo5,0.0
arm_CDGUNPD,0.0
CDGUNPDNo1,0.0
CDGUNPDNo2,0.0
CDGUNPDNo3,0.0
CDGUNPDNo4,0.0
CDGUNPDNo5,0.0
LDGUNPDNo1,0.0
MPTATNo1,0.0
MOADSUxNo1,0.0
REPHACCOAINo1,0.0
ACPPAT141No1,0.0
ACPPAT161No1,0.040431279388596926
ACPPAT180No1,0.0
APG3PAT160No1,0.0
APG3PAT161No1,0.040431279388596926
APG3PAT180No1,0.0
ICYSDSNo1,0.0007079532394870923
BMOCOSNo1,0.0
BWCOSNo1,0.0
arm_BWCOGDS1,0.0
BWCOGDS1No1,0.0
BWCOGDS1No2,0.0
arm_BWCOGDS2,0.0
BWCOGDS2No1,0.0
BWCOGDS2No2,0.0
DHNPTENo1,0.0
DHMPTRNo1,0.0
I2FE2SSNo1,0.00015373927600099345
I2FE2SS2No1,0.00013976297818272133
S2FE2SS2No1,0.0
BTS5No1,1.0750998321747794e-06
3AMACHYDNo1,0.0
CCGSNo1,0.0
CDGRNo1,0.0
arm_MSAR,0.0
MSARNo1,0.0
MSARNo2,0.0
ACPPAT120No1,0.0
CPH4SNo1,0.0
SHCHCS3No1,0.0
URACPAHNo1,0.0
POAACRNo1,0.0
ACPPAT160No1,0.0
ACPPAT181No1,0.0
APH141No1,8.366994697830877e-09
APH161No1,0.0
APH180No1,0.0
APH181No1,0.0
GTHPiNo1,0.0
SEPHCHCSNo1,0.0
DHNCOASNo1,0.0
DHNCOATNo1,0.0
I2FE2SRNo1,1.0750998321747794e-06
TYRLNo1,0.00011987363128748794
THZPSN3No1,0.00011987363128748794
APG3PAT120No1,0.0
APH120No1,0.0
MOCDSNo1,0.0
FORCTNo1,0.0
PACCOAENo1,0.0
OXDHCOATNo1,0.0
HADPCOADH3No1,0.0
O16A4COLIPAabctexNo1,0.0
COLIPAabctexNo1,0.0
ENLIPAabctexNo1,0.0
PYROXNo1,0.0
arm_BMOGDS1,0.0
BMOGDS1No1,0.0
BMOGDS1No2,0.0
MPTSNo1,0.0
MOCOSNo1,0.0
arm_BMOGDS2,0.0
BMOGDS2No1,0.0
BMOGDS2No2,0.0
S2FE2SRNo1,0.0
arm_ACACT8r,0.0
ACACT8rNo1,0.0
ACACT8rNo2,0.0
CTECOAI7No1,0.0
CLIPAabctexNo1,0.0
K2L4AabctexNo1,0.010458571167396256
arm_FDH4pp,4.4996045919985415
FDH4ppNo1,0.0
FDH4ppNo2,4.4996045919985415
arm_FDH5pp,0.0
FDH5ppNo1,0.0
FDH5ppNo2,0.0
ACPPAT140No1,0.0
APG3PAT140No1,0.0
APG3PAT141No1,-8.366994697830877e-09
APG3PAT181No1,0.0
APH140No1,0.0
APH160No1,0.0
OPMEACPDNo1,1.0750998321747794e-06
EPMEACPRNo1,1.0750998321747794e-06
AOXSr2No1,1.0750998321747794e-06
SCYSDSNo1,0.0
S2FE2SSNo1,0.0
SELRNo1,0.0
OGMEACPDNo1,1.0750998321747794e-06
EGMEACPRNo1,1.0750998321747794e-06
OPMEACPRNo1,1.0750998321747794e-06
PMEACPENo1,1.0750998321747794e-06
arm_MECDPDH5,0.0012842067495327746
MECDPDH5No1,0.0
MECDPDH5No2,0.0012842067495327746
arm_RNTR1c2,0.01406553110434264
RNTR1c2No1,0.01406553110434264
RNTR1c2No2,0.0
RNTR1c2No3,0.0
RNTR1c2No4,0.0
arm_RNTR2c2,0.01452298608293745
RNTR2c2No1,0.0
RNTR2c2No2,0.0
RNTR2c2No3,0.01452298608293745
RNTR2c2No4,0.0
arm_RNTR3c2,0.014522986082933011
RNTR3c2No1,0.014522986082933011
RNTR3c2No2,0.0
RNTR3c2No3,0.0
RNTR3c2No4,0.0
arm_RNTR4c2,0.014065531104342638
RNTR4c2No1,0.0
RNTR4c2No2,0.0
RNTR4c2No3,0.0
RNTR4c2No4,0.014065531104342638
arm_FLDR2,0.0
FLDR2No1,0.0
FLDR2No2,0.0
OXCOAHDHNo1,0.0
DHACOAHNo1,0.0
THFATNo1,0.0
FOMETRiNo1,0.0
GDPTPDPNo1,0.0
COLIPAKppNo1,0.0
MPTSSNo1,0.0
CPMPSNo1,0.0
LIPOCTNo1,0.0
LIPOSNo1,0.0
OCTNLLNo1,0.0
LIPATPTNo1,0.0
LIPAMPLNo1,0.0
ALDD19xrNo1,0.0
MMMNo1,0.0
arm_MOGDS,0.0
MOGDSNo1,0.0
MOGDSNo2,0.0
WCOSNo1,0.0
VPAMTrNo1,999.7102492948244
ACOLIPAabctexNo1,0.0
ECA4COLIPAabctexNo1,0.0
COLIPAPabctexNo1,0.0
3OXCOATNo1,0.0
2DGULRGxNo1,0.0
2DGULRGyNo1,0.0
AP4ASNo1,0.0
arm_ARBTptspp,0.0
ARBTptsppNo1,0.0
ARBTptsppNo2,0.0
13PPDH2No1,0.0
APCSNo1,0.0
CHTBSptsppNo1,0.0
GHBDHxNo1,0.0
APPLDHrNo1,0.0
G2PPNo1,0.0
DHNPA2rNo1,0.00035962089386248897
GLYC2PabcppNo1,0.0
SHGONo1,0.0
NADHXDNo1,0.0
NADPHHRNo1,0.0
NADPHHSNo1,0.0
NADHHSNo1,0.0
NADHXENo1,1.356052290566073
arm_SELabcpp,0.0
SELabcppNo1,0.0
SELabcppNo2,0.0
PYK2No1,0.0
PYK3No1,0.0
PYK4No1,0.09729814746264884
NADPHXDNo1,0.0
NADHHRNo1,0.0
NADPHXENo1,0.0
DHBSZ3FEabcppNo1,0.0
FE3DHBZS3RNo1,0.0
arm_DXYLTD,1000.0
DXYLTDNo1,1000.0
DXYLTDNo2,0.0
arm_2DDARAA,1000.0
2DDARAANo1,1000.0
2DDARAANo2,0.0
2DGLCptsppNo1,0.0
arm_GNP,0.0
GNPNo1,0.0
GNPNo2,0.0
ALLTAMH2No1,0.0
UGCIAMHNo1,0.0
METGLCURNo1,0.0
ACOAD1frNo1,0.19130326413721832
FEENTERR4No1,0.0
ALR2xNo1,0.0
OMPHHXyNo1,0.0
SQVOSINo1,0.0
6D6SPANo1,0.0
AI2KNo1,0.00024082236240715064
ACOXTNo1,0.0
arm_2HESR,0.0
2HESRNo1,0.0
2HESRNo2,0.0
CHOLIDNo1,0.0
4ABZGLUHNo1,0.0
PHDANo1,0.0
TEO2MNo1,0.0
PACOATNo1,0.0
DHPTDNRNo1,0.0
DHPTDNRNNo1,0.0
PCNONo1,0.0
HPACOATNo1,0.0
PUACGAMtrNo1,0.0
DC6PDANo1,0.0
5DGLCNRNo1,0.0
arm_5DKGR,1000.0
5DKGRNo1,1000.0
5DKGRNo2,0.0
PYK6No1,0.0
AI2abcppNo1,0.0
PAI2INo1,0.00024082236240715064
CURRNo1,0.0
LKDRANo1,0.0
METNANo1,0.0
XYHDLNo1,0.0
arm_E4PP,0.0
E4PPNo1,0.0
E4PPNo2,0.0
E4PPNo3,0.0
E4PPNo4,0.0
E4PPNo5,0.0
PUACGAMSNo1,0.0
RU5PPNo1,0.0
6D6SFKNo1,0.0
3SLARNo1,0.0
ARHGDxNo1,0.0
CPLNo1,0.0
HPYRPNo1,0.0
PSURIKNo1,0.0
QUINDHyiNo1,0.0
PNSPANo1,0.0
4HTHRKNo1,0.0
PETNT181ppNo1,0.0
ARMEPNSNo1,0.0
RPNTPHNo1,0.0
PRCPDNo1,0.0
UDPGPTNo1,0.0
MEPNabcppNo1,0.0
OMMBLHXyNo1,0.0
OPHHXyNo1,0.00011987363128748792
PROD3No1,0.0
arm_F1PP,0.0
F1PPNo1,0.0
F1PPNo2,0.0
F1PPNo3,0.0
F1PPNo4,0.0
ACP1pNo1,0.0
3HPADHiNo1,0.0
MC6PHNo1,0.0
arm_SLNTabcpp,0.0
SLNTabcppNo1,0.0
SLNTabcppNo2,0.0
CYSTANo1,0.0
FE3DCITR5No1,0.0
4HTHRANo1,0.0
GAPPNo1,0.0
PAI2TNo1,0.00024082236240715064
DHCURRNo1,0.0
RHMNDNo1,0.0
3HBZCTNo1,0.0
CXSAMSNo1,0.0
ACOAD1fNo1,0.0
AMPNTATNo1,0.0
SQGHNo1,0.0
QUINDHNo1,0.0
LCARSyiNo1,0.0
GTHOr_REVNo1,0.0
SHK3Dr_REVNo1,0.0
MAN6PI_REVNo1,0.0
TMDPP_REVNo1,0.0
arm_HCO3E_REV,999.7174508545381
HCO3E_REVNo1,999.7174508545381
HCO3E_REVNo2,0.0
IMPC_REVNo1,0.291638031076091
arm_ECOAH4_REV,0.0
ECOAH4_REVNo1,0.0
ECOAH4_REVNo2,0.0
arm_NDPK5_REV,37.70204692043564
NDPK5_REVNo1,0.0
NDPK5_REVNo2,37.70204692043564
DHORTS_REVNo1,0.17781882449210687
ICDHyr_REVNo1,0.0
arm_ACALD_REV,999.0890534115734
ACALD_REVNo1,999.0890534115734
ACALD_REVNo2,0.0
arm_ALAR_REV,0.0
ALAR_REVNo1,0.0
ALAR_REVNo2,0.0
arm_ALATA_L_REV,0.023019488200383076
ALATA_L_REVNo1,0.010369399857312514
ALATA_L_REVNo2,0.012650088343070564
PPM_REVNo1,0.5017189888822859
arm_ASPTA_REV,2.467147625908794
ASPTA_REVNo1,2.467147625908794
ASPTA_REVNo2,0.0
arm_A5PISO_REV,0.441924128936744
A5PISO_REVNo1,0.441924128936744
A5PISO_REVNo2,0.0
IPPMIb_REVNo1,0.2421829012447678
PSCVT_REVNo1,0.0
arm_ECOAH6_REV,0.0
ECOAH6_REVNo1,0.0
ECOAH6_REVNo2,0.0
ENO_REVNo1,12.162560251807784
arm_FBA_REV,0.0
FBA_REVNo1,0.0
FBA_REVNo2,0.0
PGI_REVNo1,0.0
PGK_REVNo1,431.7650500486858
RPE_REVNo1,996.317683511291
arm_TALA_REV,0.6241330766833737
TALA_REVNo1,0.6241330766833737
TALA_REVNo2,0.0
arm_TKT1_REV,0.0
TKT1_REVNo1,0.0
TKT1_REVNo2,0.0
arm_ALCD2x_REV,0.0
ALCD2x_REVNo1,0.0
ALCD2x_REVNo2,0.0
RMI_REVNo1,0.0
arm_NDPK6_REV,0.0
NDPK6_REVNo1,0.0
NDPK6_REVNo2,0.0
arm_NDPK8_REV,0.0
NDPK8_REVNo1,0.0
NDPK8_REVNo2,0.0
PYNP2r_REVNo1,0.0
arm_DURIPP_REV,0.0
DURIPP_REVNo1,0.0
DURIPP_REVNo2,0.0
TRPAS2_REVNo1,0.030555949880155496
ILETA_REVNo1,0.15617383957095327
VALTA_REVNo1,0.5172214027669497
ORPT_REVNo1,1000.0
arm_PTAr_REV,989.5942688814291
PTAr_REVNo1,0.0
PTAr_REVNo2,989.5942688814291
arm_ACKr_REV,19.909124943382267
ACKr_REVNo1,19.909124943382267
ACKr_REVNo2,0.0
ACKr_REVNo3,0.0
AIRC3_REVNo1,0.24071162712580382
ADSL2r_REVNo1,0.0
arm_PUNP5_REV,0.0
PUNP5_REVNo1,0.0
PUNP5_REVNo2,0.0
arm_PUNP6_REV,0.0
PUNP6_REVNo1,0.0
PUNP6_REVNo2,0.0
PUNP7_REVNo1,1000.0
PUNP1_REVNo1,0.00036177109352681334
PUNP2_REVNo1,0.0
arm_PUNP3_REV,0.0
PUNP3_REVNo1,0.0
PUNP3_REVNo2,0.0
LYSAM_REVNo1,0.0
IPPMIa_REVNo1,0.2421829012447678
MDH_REVNo1,421.60638061633796
arm_FUM_REV,18.71709880935269
FUM_REVNo1,0.0
FUM_REVNo2,9.800871715316484
FUM_REVNo3,8.916227094036207
OHPBAT_REVNo1,0.0
AGPR_REVNo1,0.15900296477934717
G1SAT_REVNo1,0.0
GUI1_REVNo1,0.0
PGAMT_REVNo1,0.050792016471265286
GLUR_REVNo1,0.014937437068236388
UAG2E_REVNo1,0.0
arm_HACD5_REV,0.0
HACD5_REVNo1,0.0
HACD5_REVNo2,0.0
GHMT2r_REVNo1,0.32314161168645594
ADK4_REVNo1,0.0
KARA1_REVNo1,0.47001590748061517
KARA2_REVNo1,0.0
ICHORS_copy2_REVNo1,0.0
DHBD_REVNo1,0.0
arm_RBP4E_REV,0.0
RBP4E_REVNo1,0.0
RBP4E_REVNo2,0.0
RBP4E_REVNo3,0.0
arm_HACD6_REV,0.0
HACD6_REVNo1,0.0
HACD6_REVNo2,0.0
arm_ECOAH1_REV,0.0
ECOAH1_REVNo1,0.0
ECOAH1_REVNo2,0.0
arm_ECOAH2_REV,0.0
ECOAH2_REVNo1,0.0
ECOAH2_REVNo2,0.0
arm_ECOAH3_REV,0.0
ECOAH3_REVNo1,0.0
ECOAH3_REVNo2,0.0
UGLT_REVNo1,0.0
XYLI2_REVNo1,0.0
PMANM_REVNo1,0.0
UDPG4E_REVNo1,0.0
XYLI1_REVNo1,0.0
LCARS_REVNo1,0.2518724606843876
arm_ALCD19_REV,0.0
ALCD19_REVNo1,0.0
ALCD19_REVNo2,0.0
RMPA_REVNo1,0.0
SBTPD_REVNo1,0.0
GLTPD_REVNo1,0.0
arm_TGBPA_REV,0.0
TGBPA_REVNo1,0.0
TGBPA_REVNo2,0.0
MANAO_REVNo1,0.0
TAGURr_REVNo1,0.0
arm_HACD4_REV,0.0
HACD4_REVNo1,0.0
HACD4_REVNo2,0.0
arm_HACD7_REV,0.0
HACD7_REVNo1,0.0
HACD7_REVNo2,0.0
ADK1_REVNo1,0.0
SERASr_REVNo1,0.0
MLTP2_REVNo1,0.0
CYTK1_REVNo1,0.0
CYTK2_REVNo1,0.0
GK1_REVNo1,0.0
arm_HACD1_REV,0.0
HACD1_REVNo1,0.0
HACD1_REVNo2,0.0
arm_HACD2_REV,0.0
HACD2_REVNo1,0.0
HACD2_REVNo2,0.0
arm_NDPK7_REV,0.0
NDPK7_REVNo1,0.0
NDPK7_REVNo2,0.0
GLYAT_REVNo1,0.0
CRNBTCT_REVNo1,0.0
CRNCBCT_REVNo1,0.0
CRNCDH_REVNo1,0.0
arm_NDPK2_REV,0.0
NDPK2_REVNo1,0.0
NDPK2_REVNo2,0.0
arm_NDPK3_REV,0.0
NDPK3_REVNo1,0.0
NDPK3_REVNo2,0.0
arm_NDPK4_REV,0.0
NDPK4_REVNo1,0.0
NDPK4_REVNo2,0.0
DGK1_REVNo1,0.0
DTMPK_REVNo1,0.0
arm_NDPK1_REV,0.0
NDPK1_REVNo1,0.0
NDPK1_REVNo2,0.0
arm_PGMT_REV,1000.0
PGMT_REVNo1,0.0
PGMT_REVNo2,0.3353430821403539
PGMT_REVNo3,999.6646569178597
arm_UMPK_REV,0.0
UMPK_REVNo1,0.0
UMPK_REVNo2,0.0
DDPGALA_REVNo1,0.0
arm_F6PA_REV,996.4804620686159
F6PA_REVNo1,0.0
F6PA_REVNo2,996.4804620686159
IDOND_REVNo1,0.0
MCOATA_REVNo1,0.0
DAPE_REVNo1,0.0
arm_SDPTA_REV,1000.0
SDPTA_REVNo1,0.0
SDPTA_REVNo2,1000.0
SDPTA_REVNo3,0.0
SDPTA_REVNo4,0.0
SDPTA_REVNo5,0.0
ARAI_REVNo1,0.0
M1PD_REVNo1,0.0
G3PD2_REVNo1,0.07473448973379762
FCI_REVNo1,0.0
arm_FCLPA_REV,0.0
FCLPA_REVNo1,0.0
FCLPA_REVNo2,0.0
UAGAAT_REVNo1,0.0
PRPPS_REVNo1,0.0
PRMICI_REVNo1,0.0
SERAT_REVNo1,0.0
arm_ASPK_REV,0.0
ASPK_REVNo1,0.0
ASPK_REVNo2,0.0
ASPK_REVNo3,0.0
ASAD_REVNo1,41.53291677545339
CBMKr_REVNo1,0.0
AMANAPEr_REVNo1,0.0
NNATr_REVNo1,0.0
GAPD_REVNo1,0.0
ARGSL_REVNo1,0.0
ACOATA_REVNo1,0.0
MLTP3_REVNo1,0.0
arm_OCBT_REV,0.0
OCBT_REVNo1,0.0
OCBT_REVNo2,0.0
GARFT_REVNo1,0.0
arm_PHETA1_REV,13.30693738975944
PHETA1_REVNo1,13.30693738975944
PHETA1_REVNo2,0.0
PHETA1_REVNo3,0.0
MCITL2_REVNo1,0.0
arm_ACOTA_REV,1000.0
ACOTA_REVNo1,0.0
ACOTA_REVNo2,0.0
ACOTA_REVNo3,0.0
ACOTA_REVNo4,1000.0
PRAGSr_REVNo1,0.0
PPAKr_REVNo1,0.0
PPM2_REVNo1,1.1413037971343216
G6PDH2r_REVNo1,6.697475024122189
FBA3_REVNo1,0.0003137686317851692
ADK3_REVNo1,51.267670470669415
arm_HSDy_REV,1.2685747282038413
HSDy_REVNo1,0.0
HSDy_REVNo2,1.2685747282038413
arm_ACACT7r_REV,0.0
ACACT7r_REVNo1,0.0
ACACT7r_REVNo2,0.0
arm_ACACT2r_REV,999.8086967358628
ACACT2r_REVNo1,0.0
ACACT2r_REVNo2,999.8086967358628
arm_ACACT3r_REV,0.0
ACACT3r_REVNo1,0.0
ACACT3r_REVNo2,0.0
arm_ACACT4r_REV,999.8086967358628
ACACT4r_REVNo1,0.0
ACACT4r_REVNo2,999.8086967358628
AHGDx_REVNo1,0.0
arm_TKT2_REV,0.0
TKT2_REVNo1,0.0
TKT2_REVNo2,0.0
arm_ATPS4rpp_REV,964.7320368566536
ATPS4rpp_REVNo1,0.0
ATPS4rpp_REVNo2,964.7320368566536
arm_ECOAH8_REV,0.0
ECOAH8_REVNo1,0.0
ECOAH8_REVNo2,0.0
arm_ECOAH5_REV,0.0
ECOAH5_REVNo1,0.0
ECOAH5_REVNo2,0.0
arm_TRSARr_REV,1000.0
TRSARr_REVNo1,1000.0
TRSARr_REVNo2,0.0
arm_ACACT5r_REV,999.8086967358628
ACACT5r_REVNo1,999.8086967358628
ACACT5r_REVNo2,0.0
MTHFC_REVNo1,0.4206649925639454
MTHFD_REVNo1,0.4206649925639454
arm_ACACT6r_REV,0.0
ACACT6r_REVNo1,0.0
ACACT6r_REVNo2,0.0
GGGABADr_REVNo1,0.0
MALTATr_REVNo1,0.0
ALAGLUE_REVNo1,0.0
CBLAT_REVNo1,0.0
ARABDI_REVNo1,0.0
FRULYSDG_REVNo1,0.0
ALLPI_REVNo1,0.0
ALLULPE_REVNo1,0.0
DHPTPE_REVNo1,0.0
FALDH2_REVNo1,0.0
CBIAT_REVNo1,0.0
arm_GLUDy_REV,25.266606792766396
GLUDy_REVNo1,23.3601352438096
GLUDy_REVNo2,1.906471548956793
arm_HACD3_REV,0.0
HACD3_REVNo1,0.0
HACD3_REVNo2,0.0
arm_E4PD_REV,0.0
E4PD_REVNo1,0.0
E4PD_REVNo2,0.0
DADK_REVNo1,0.0
CRNCAR_REVNo1,0.0
arm_DHFR_REV,0.0
DHFR_REVNo1,0.0
DHFR_REVNo2,0.0
arm_TYRTA_REV,0.07424585686007419
TYRTA_REVNo1,0.07424585686007419
TYRTA_REVNo2,0.0
TYRTA_REVNo3,0.0
arm_PUNP4_REV,0.0
PUNP4_REVNo1,0.0
PUNP4_REVNo2,0.0
AMAOTr_REVNo1,0.0
GLCATr_REVNo1,0.0
arm_ALAALAr_REV,0.0
ALAALAr_REVNo1,0.0
ALAALAr_REVNo2,0.0
arm_ACACT1r_REV,999.8086967358628
ACACT1r_REVNo1,0.0
ACACT1r_REVNo2,999.8086967358628
ACACT1r_REVNo3,0.0
SUCOAS_REVNo1,0.0
GALKr_REVNo1,0.0
YUMPS_REVNo1,0.0
ADSL1r_REVNo1,0.0
AICART_REVNo1,0.0
arm_PGM_REV,50.29784509104155
PGM_REVNo1,50.29784509104155
PGM_REVNo2,0.0
TPI_REVNo1,0.0
arm_RPI_REV,124.63211912695085
RPI_REVNo1,124.63211912695085
RPI_REVNo2,0.0
PERD_REVNo1,0.0
ATHRDHr_REVNo1,0.6159597522744543
LSERDHr_REVNo1,0.0
DSERDHr_REVNo1,0.0
UDPKAAT_REVNo1,0.0
MLTP1_REVNo1,0.0
IPDDI_REVNo1,0.0011347678728604801
DURADx_REVNo1,0.0
arm_ECOAH7_REV,0.0
ECOAH7_REVNo1,0.0
ECOAH7_REVNo2,0.0
LDH_D_REVNo1,0.0
T2DECAI_REVNo1,54.114635522484186
arm_CLPNS180pp_REV,0.0
CLPNS180pp_REVNo1,0.0
CLPNS180pp_REVNo2,0.0
arm_CLPNS181pp_REV,0.0
CLPNS181pp_REVNo1,0.0
CLPNS181pp_REVNo2,0.0
arm_CLPNS120pp_REV,0.0
CLPNS120pp_REVNo1,0.0
CLPNS120pp_REVNo2,0.0
arm_CLPNS160pp_REV,0.0
CLPNS160pp_REVNo1,0.0
CLPNS160pp_REVNo2,0.0
arm_CLPNS161pp_REV,0.0
CLPNS161pp_REVNo1,0.0
CLPNS161pp_REVNo2,0.0
HPYRI_REVNo1,1000.0
GUI2_REVNo1,0.0
3OAR120_REVNo1,0.0
arm_ACONTb_REV,0.0
ACONTb_REVNo1,0.0
ACONTb_REVNo2,0.0
MICITDr_REVNo1,0.0
arm_ACONTa_REV,0.0
ACONTa_REVNo1,0.0
ACONTa_REVNo2,0.0
3OAR140_REVNo1,0.0
3OAR160_REVNo1,0.0
arm_CLPNS140pp_REV,1000.0
CLPNS140pp_REVNo1,0.0
CLPNS140pp_REVNo2,1000.0
arm_CLPNS141pp_REV,0.0
CLPNS141pp_REVNo1,0.0
CLPNS141pp_REVNo2,0.0
3OAR60_REVNo1,0.0
3OAR80_REVNo1,0.0
3OAR40_REVNo1,0.0
3OAR100_REVNo1,0.0
3OAR180_REVNo1,0.0
ACOAD7f_REVNo1,0.06860642069040139
ACOAD8f_REVNo1,1000.0
ACOAD5f_REVNo1,1000.0
ACOAD3f_REVNo1,0.19130326413721832
ACOAD2f_REVNo1,1000.0
ACOAD4f_REVNo1,1000.0
ACOAD6f_REVNo1,0.14946897110060056
FRULYSE_REVNo1,0.0
arm_POR5_REV,0.0
POR5_REVNo1,0.0
POR5_REVNo2,0.0
arm_HACD8_REV,0.0
HACD8_REVNo1,0.0
HACD8_REVNo2,0.0
CTECOAI8_REVNo1,0.0
CTECOAI6_REVNo1,8.366994697830877e-09
REPHACCOAI_REVNo1,0.0
DHNPTE_REVNo1,0.0
FORCT_REVNo1,0.0
HADPCOADH3_REVNo1,0.0
arm_ACACT8r_REV,0.0
ACACT8r_REVNo1,0.0
ACACT8r_REVNo2,0.0
CTECOAI7_REVNo1,0.08086255041019917
DHACOAH_REVNo1,0.0
ALDD19xr_REVNo1,0.0
VPAMTr_REVNo1,1000.0
13PPDH2_REVNo1,0.0
GHBDHx_REVNo1,0.0
APPLDHr_REVNo1,0.0
DHNPA2r_REVNo1,0.0
NADHXE_REVNo1,1.356052290566073
NADPHXE_REVNo1,0.0
arm_DXYLTD_REV,1000.0
DXYLTD_REVNo1,1000.0
DXYLTD_REVNo2,0.0
arm_2DDARAA_REV,1000.0
2DDARAA_REVNo1,1000.0
2DDARAA_REVNo2,0.0
ACOXT_REVNo1,0.0
4ABZGLUH_REVNo1,0.0
PCNO_REVNo1,0.0
arm_5DKGR_REV,1000.0
5DKGR_REVNo1,0.0
5DKGR_REVNo2,1000.0
LKDRA_REVNo1,0.0
METNA_REVNo1,0.0
PUACGAMS_REVNo1,0.0
ARHGDx_REVNo1,0.0
UDPGPT_REVNo1,0.0
4HTHRA_REVNo1,0.0
RHMND_REVNo1,0.0
prot_O32583_exchange,2.7748348170427706e-06
prot_P00350_exchange,7.728785613787183e-05
prot_P00363_exchange,0.0
prot_P00370_exchange,4.1005548069282616e-05
prot_P00393_exchange,0.0
prot_P00448_exchange,0.0
prot_P00452_exchange,0.0
prot_P00490_exchange,0.0
prot_P00509_exchange,3.7142929120346596e-05
prot_P00547_exchange,1.799986358510306e-05
prot_P00550_exchange,0.0
prot_P00561_exchange,2.279777895279512e-05
